title,link,type
"The AI Buzz, Episode #5: A new wave of AI-based products and the resurgence of personal applications",https://www.youtube.com/watch?v=yOJmPkyyZ18,regular
CatBoost Part 2: Building and Using Trees,https://www.youtube.com/watch?v=3Bg2XRFOTzg,regular
CatBoost Part 1: Ordered Target Encoding,https://www.youtube.com/watch?v=KXOTSkPL2X4,regular
"The AI Buzz, Episode #4: ChatGPT + Bing and How to start an AI company in 3 easy steps.",https://www.youtube.com/watch?v=tc4LGTVRXV8,regular
"One-Hot, Label, Target and K-Fold Target Encoding, Clearly Explained!!!",https://www.youtube.com/watch?v=589nCGeWG1w,regular
"The AI Buzz, Episode #3: Constitutional AI, Emergent Abilities and Foundation Models",https://www.youtube.com/watch?v=5GqtRXY-80k,regular
"Mutual Information, Clearly Explained!!!",https://www.youtube.com/watch?v=eJIp_mgVLwE,regular
"Cosine Similarity, Clearly Explained!!!",https://www.youtube.com/watch?v=e9U0QAFbfLI,regular
Long Short-Term Memory with PyTorch + Lightning,https://www.youtube.com/watch?v=RHGiXPuo_pI,regular
"The AI Buzz, Episode #2: Big data, Reinforcement Learning and Aligning Models",https://www.youtube.com/watch?v=1xBB8iAXxds,regular
"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention",https://www.youtube.com/watch?v=k3b9Mvtt6lU,regular
"Design Matrix Examples in R, Clearly Explained!!!",https://www.youtube.com/watch?v=KiGsuKqaq0Y,regular
"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=LoocDAbgwlM,regular
"Using Linear Models for t tests and ANOVA, Clearly Explained!!!",https://www.youtube.com/watch?v=R7xd624pR1A,regular
"Multiple Regression in R, Step by Step!!!",https://www.youtube.com/watch?v=mno47Jn4gaU,regular
"Multiple Regression, Clearly Explained!!!",https://www.youtube.com/watch?v=EkAQAi3a4js,regular
"Linear Regression in R, Step by Step",https://www.youtube.com/watch?v=wsi0jg_gH28,regular
"Linear Regression, Clearly Explained!!!",https://www.youtube.com/watch?v=7ArmBVF2dCs,regular
"R-squared, Clearly Explained!!!",https://www.youtube.com/watch?v=bMccdk8EdGo,regular
"Long Short-Term Memory (LSTM), Clearly Explained",https://www.youtube.com/watch?v=YCzL96nL7j0,regular
Happy Halloween (Neural Networks Are Not Scary),https://www.youtube.com/watch?v=zxagGtF9MeU,regular
"Handmade Pasta, Clearly Explained!!!",https://www.youtube.com/watch?v=K8ykIS1x_qQ,regular
Introduction to Coding Neural Networks with PyTorch and Lightning,https://www.youtube.com/watch?v=khMzi6xPbuM,regular
Three more lessons from my Pop!!!,https://www.youtube.com/watch?v=CHOir6-ZpkE,regular
"Recurrent Neural Networks (RNNs), Clearly Explained!!!",https://www.youtube.com/watch?v=AsNTP8Kwu80,regular
"The StatQuest Illustrated Guide To Machine Learning, Theme Song!!!",https://www.youtube.com/watch?v=80-Wpwf1_dg,regular
The StatQuest Introduction to PyTorch,https://www.youtube.com/watch?v=FHdlXe1bSe4,regular
"Troll 2, Clearly Explained!!!",https://www.youtube.com/watch?v=W4sYsXGeCls,regular
UMAP: Mathematical Details (clearly explained!!!),https://www.youtube.com/watch?v=jth4kEvJ3P8,regular
"UMAP Dimension Reduction, Main Ideas!!!",https://www.youtube.com/watch?v=eN0wFzBA4Sc,regular
"Tensors for Neural Networks, Clearly Explained!!!",https://www.youtube.com/watch?v=L35fFDpwIM4,regular
"Clustering with DBSCAN, Clearly Explained!!!",https://www.youtube.com/watch?v=RDZUdRSDOok,regular
Frank Starmer Clearly Explained (How my pop influenced StatQuest!!!),https://www.youtube.com/watch?v=6fWk_lQ_K5A,regular
Entropy (for data science) Clearly Explained!!!,https://www.youtube.com/watch?v=YtebGVx-Fxw,regular
"Bayes' Theorem, Clearly Explained!!!!",https://www.youtube.com/watch?v=9wCnvr7Xw4E,regular
"Conditional Probabilities, Clearly Explained!!!",https://www.youtube.com/watch?v=_IgyaD7vOOA,regular
Using Bootstrapping to Calculate p-values!!!,https://www.youtube.com/watch?v=N4ZQQqyIf6k,regular
Bootstrapping Main Ideas!!!,https://www.youtube.com/watch?v=Xz0x-8-cgaQ,regular
Ken Jee's #66DaysOfData Challenge Clearly Explained!!!,https://www.youtube.com/watch?v=aOOaGLa8s4c,regular
Expected Values for Continuous Variables!!!,https://www.youtube.com/watch?v=OSPr6G6Ka-U,regular
Three (3) things to do when starting out in Data Science,https://www.youtube.com/watch?v=ilUbD7EoQnk,regular
How to make your own StatQuest!!!,https://www.youtube.com/watch?v=crLXJG-EAhk,regular
"Decision and Classification Trees, Clearly Explained!!!",https://www.youtube.com/watch?v=_L39rN6gz7Y,regular
"Silly Songs, Clearly Explained!!!",https://www.youtube.com/watch?v=Llqoz1u8Pfk,regular
"Expected Values, Main Ideas!!!",https://www.youtube.com/watch?v=KLs_7b7SKi4,regular
Neural Networks Part 8: Image Classification with Convolutional Neural Networks (CNNs),https://www.youtube.com/watch?v=HGwBXDKFk9I,regular
Neural Networks Part 7: Cross Entropy Derivatives and Backpropagation,https://www.youtube.com/watch?v=xBEh66V9gZo,regular
Neural Networks Part 6: Cross Entropy,https://www.youtube.com/watch?v=6ArSys5qHAU,regular
"The SoftMax Derivative, Step-by-Step!!!",https://www.youtube.com/watch?v=M59JElEPgIg,regular
Neural Networks Part 5: ArgMax and SoftMax,https://www.youtube.com/watch?v=KpKog-L9veg,regular
Neural Networks Pt. 4: Multiple Inputs and Outputs,https://www.youtube.com/watch?v=83LYR-1IcjA,regular
US Census Data and Contest!!!,https://www.youtube.com/watch?v=0nK6iPpqNPU,regular
Neural Networks Pt. 3: ReLU In Action!!!,https://www.youtube.com/watch?v=68BZ5f7P94E,regular
Backpropagation Details Pt. 2: Going bonkers with The Chain Rule,https://www.youtube.com/watch?v=GKZoOHXGcLo,regular
Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,regular
Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,regular
What is AutoML? A conversation with Gnosis Data Analysis,https://www.youtube.com/watch?v=SEwxvjfxxmE,regular
Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,regular
XGBoost in Python from Start to Finish,https://www.youtube.com/watch?v=GrJP9FLV3FE,regular
The Elements of StatQuest (Webinar),https://www.youtube.com/watch?v=Y5tyrAxhmUc,regular
The Chain Rule,https://www.youtube.com/watch?v=wl1myxrtQHQ,regular
"Hypothesis Testing and The Null Hypothesis, Clearly Explained!!!",https://www.youtube.com/watch?v=0oc49DyA3hU,regular
Alternative Hypotheses: Main Ideas!!!,https://www.youtube.com/watch?v=5koKb5B_YWo,regular
Support Vector Machines in Python from Start to Finish.,https://www.youtube.com/watch?v=8A7L0GsBiLQ,regular
Classification Trees in Python from Start to Finish,https://www.youtube.com/watch?v=q90UDEgYqeI,regular
"Gaussian Naive Bayes, Clearly Explained!!!",https://www.youtube.com/watch?v=H3EjCKtlVog,regular
"Naive Bayes, Clearly Explained!!!",https://www.youtube.com/watch?v=O2L2Uv9pdDA,regular
"Ridge vs Lasso Regression, Visualized!!!",https://www.youtube.com/watch?v=Xm2C_gTAl8c,regular
Live 2020-05-04!!! Conditional Probability,https://www.youtube.com/watch?v=iiN_J9S0KLM,regular
"Statistical Power, Clearly Explained!!!",https://www.youtube.com/watch?v=Rsc5znwR5FA,regular
"Power Analysis, Clearly Explained!!!",https://www.youtube.com/watch?v=VX_M3tIyiYk,regular
p-hacking: What it is and how to avoid it!,https://www.youtube.com/watch?v=HDCOUXE3HMM,regular
Live 2020-04-20!!! Expected Values,https://www.youtube.com/watch?v=fU2PuYKsr6M,regular
Bam!!! Clearly Explained!!!,https://www.youtube.com/watch?v=i4iUvjsGCMc,regular
How to calculate p-values,https://www.youtube.com/watch?v=JQc3yx0-Q9E,regular
p-values: What they are and how to interpret them,https://www.youtube.com/watch?v=vemZtEM63GY,regular
XGBoost Part 4 (of 4): Crazy Cool Optimizations,https://www.youtube.com/watch?v=oRrKeUCEbq8,regular
XGBoost Part 3 (of 4): Mathematical Details,https://www.youtube.com/watch?v=ZVFeW798-2I,regular
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,regular
XGBoost Part 2 (of 4): Classification,https://www.youtube.com/watch?v=8b1JEDvenQU,regular
XGBoost Part 1 (of 4): Regression,https://www.youtube.com/watch?v=OtD8wVaFm6E,regular
Machine Learning Fundamentals: Sensitivity and Specificity,https://www.youtube.com/watch?v=vP06aMoz4v8,regular
"How to Prune Regression Trees, Clearly Explained!!!",https://www.youtube.com/watch?v=D0efHEJsfHo,regular
Support Vector Machines Part 3: The Radial (RBF) Kernel (Part 3 of 3),https://www.youtube.com/watch?v=Qc5IyLW_hns,regular
Support Vector Machines Part 2: The Polynomial Kernel (Part 2 of 3),https://www.youtube.com/watch?v=Toet3EiSFcM,regular
Support Vector Machines Part 1 (of 3): Main Ideas!!!,https://www.youtube.com/watch?v=efR1C6CvhmE,regular
"Regression Trees, Clearly Explained!!!",https://www.youtube.com/watch?v=g9c66TUylZ4,regular
"Pearson's Correlation, Clearly Explained!!!",https://www.youtube.com/watch?v=xZ_z8KWkhXE,regular
"Covariance, Clearly Explained!!!",https://www.youtube.com/watch?v=qtaqvPAeEJY,regular
"Calculating the Mean, Variance and Standard Deviation, Clearly Explained!!!",https://www.youtube.com/watch?v=SzZ6GpcfoQY,regular
Why Dividing By N Underestimates the Variance,https://www.youtube.com/watch?v=sHRBg6BhKjI,regular
"ROC and AUC, Clearly Explained!",https://www.youtube.com/watch?v=4jRBRDbJemM,regular
"Population and Estimated Parameters, Clearly Explained!!!",https://www.youtube.com/watch?v=vikkiwjQqfU,regular
"Stochastic Gradient Descent, Clearly Explained!!!",https://www.youtube.com/watch?v=vMh0zPT0tLI,regular
Gradient Boost Part 4 (of 4): Classification Details,https://www.youtube.com/watch?v=StWY5QWMXCw,regular
Gradient Boost Part 3 (of 4): Classification,https://www.youtube.com/watch?v=jxuNLH5dXCs,regular
Saturday,https://www.youtube.com/watch?v=HUzQIZLQxA0,regular
Gradient Boost Part 2 (of 4): Regression Details,https://www.youtube.com/watch?v=2xudPOBz-vs,regular
Gradient Boost Part 1 (of 4): Regression Main Ideas,https://www.youtube.com/watch?v=3CC4N4z3GJc,regular
Last Night,https://www.youtube.com/watch?v=xOOrxD92Wt4,regular
"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,regular
A Drink From The Well,https://www.youtube.com/watch?v=Dr2aj85tcUI,regular
"AdaBoost, Clearly Explained",https://www.youtube.com/watch?v=LsK-xG1cLYA,regular
"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,regular
Wildest Dreams,https://www.youtube.com/watch?v=F7Gqjbg3bWI,regular
ROC and AUC in R,https://www.youtube.com/watch?v=qcvAqAH60Yw,regular
Christmas Morning,https://www.youtube.com/watch?v=Rvm1aMwcraY,regular
A Gentle Introduction to Machine Learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,regular
You Mean So Much,https://www.youtube.com/watch?v=hRdBqO4FFDs,regular
Machine Learning Fundamentals: The Confusion Matrix,https://www.youtube.com/watch?v=Kdsp6soqA7o,regular
"Ridge, Lasso and Elastic-Net Regression in R",https://www.youtube.com/watch?v=ctmNq7FgbvI,regular
Regularization Part 3: Elastic Net Regression,https://www.youtube.com/watch?v=1dKRdX9bfIo,regular
Regularization Part 2: Lasso (L1) Regression,https://www.youtube.com/watch?v=NGf0voTMlcs,regular
Little Red Fiat,https://www.youtube.com/watch?v=G9POY1cHn50,regular
Regularization Part 1: Ridge (L2) Regression,https://www.youtube.com/watch?v=Q81RR3yKn30,regular
Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,regular
"Maximum Likelihood For the Normal Distribution, step-by-step!!!",https://www.youtube.com/watch?v=Dn6b9fCIUpM,regular
"The Central Limit Theorem, Clearly Explained!!!",https://www.youtube.com/watch?v=YAlJCEDH2uY,regular
Miss Carolina,https://www.youtube.com/watch?v=OxA6i3iJd7M,regular
"Maximum Likelihood for the Binomial Distribution, Clearly Explained!!!",https://www.youtube.com/watch?v=4KKV9yZCoM4,regular
"The Binomial Distribution and Test, Clearly Explained!!!",https://www.youtube.com/watch?v=J8jNoF-K8E8,regular
Happy Days,https://www.youtube.com/watch?v=tjLaxniTPmE,regular
"Maximum Likelihood for the Exponential Distribution, Clearly Explained!!!",https://www.youtube.com/watch?v=p3T-_LMrvBc,regular
"Logistic Regression in R, Clearly Explained!!!!",https://www.youtube.com/watch?v=C4N3_XJJ-jU,regular
Deviance Residuals,https://www.youtube.com/watch?v=JC56jS2gVUE,regular
Saturated Models and Deviance,https://www.youtube.com/watch?v=9T0wlKdew6I,regular
joe and sue,https://www.youtube.com/watch?v=EH4-RtVpsy4,regular
"Odds Ratios and Log(Odds Ratios), Clearly Explained!!!",https://www.youtube.com/watch?v=8nm0G-1uJzA,regular
Logistic Regression Details Pt 3: R-squared and p-value,https://www.youtube.com/watch?v=xxFYro8QuXA,regular
Logistic Regression Details Pt 2: Maximum Likelihood,https://www.youtube.com/watch?v=BfKanl1aSG0,regular
Logistic Regression Details Pt1: Coefficients,https://www.youtube.com/watch?v=vN5cNN2-HWE,regular
A War That We Can Win,https://www.youtube.com/watch?v=Glr8Qk3OZHc,regular
StatQuest: K-means clustering,https://www.youtube.com/watch?v=4b5d3muPQmA,regular
"Odds and Log(Odds), Clearly Explained!!!",https://www.youtube.com/watch?v=ARfXDSkQf1Y,regular
Hey Dom,https://www.youtube.com/watch?v=069WKnPyFnw,regular
Machine Learning Fundamentals: Cross Validation,https://www.youtube.com/watch?v=fSytzGwwBVw,regular
StatQuest: A gentle introduction to ChIP-Seq,https://www.youtube.com/watch?v=nkWGmaYRues,regular
"StatQuest: 10,000 Subscriber Milestone",https://www.youtube.com/watch?v=_ft2yqArm-I,regular
StatQuest: PCA - Practical Tips,https://www.youtube.com/watch?v=oRvgq966yZg,regular
"StatQuest: Principal Component Analysis (PCA), Step-by-Step",https://www.youtube.com/watch?v=FgakZw6K1QQ,regular
Darling of Mine,https://www.youtube.com/watch?v=kLQD8EJmnx8,regular
Probability is not Likelihood. Find out why!!!,https://www.youtube.com/watch?v=pYxNSUDSFH4,regular
StatQuest: Logistic Regression,https://www.youtube.com/watch?v=yIYKR4sgzI8,regular
Sunday Best,https://www.youtube.com/watch?v=nuumjAsHTxk,regular
StatQuest: Random Forests in R,https://www.youtube.com/watch?v=6EXPYzbfLCE,regular
"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,regular
Love Song,https://www.youtube.com/watch?v=lrR9odYNNzs,regular
"StatQuest: Decision Trees, Part 2 - Feature Selection and Missing Data",https://www.youtube.com/watch?v=wpNl-JwwplA,regular
StatQuest: PCA in Python,https://www.youtube.com/watch?v=Lsue2gEM9D0,regular
She Blinded Me With Science!!!,https://www.youtube.com/watch?v=kGIIJ8rIrfs,regular
StatQuest: MDS and PCoA in R,https://www.youtube.com/watch?v=pGAUHhLYp5Q,regular
StatQuest: MDS and PCoA,https://www.youtube.com/watch?v=GEn-_dAyYME,regular
StatQuest: PCA main ideas in only 5 minutes!!!,https://www.youtube.com/watch?v=HMOI_lkzW08,regular
Snow,https://www.youtube.com/watch?v=adx4fsdwpfM,regular
StatQuest: PCA in R,https://www.youtube.com/watch?v=0Jp4gsfOLMs,regular
"Quantile Normalization, Clearly Explained!!!",https://www.youtube.com/watch?v=ecjN6Xpv6SE,regular
"Quantile-Quantile Plots (QQ plots), Clearly Explained!!!",https://www.youtube.com/watch?v=okjYjClSjOg,regular
"Quantiles and Percentiles, Clearly Explained!!!",https://www.youtube.com/watch?v=IFKQLDmRK0Y,regular
A Song For Only You,https://www.youtube.com/watch?v=Lg0okx38rOQ,regular
"Multiple Regression in R, Step-by-Step!!!",https://www.youtube.com/watch?v=hokALdIst8k,regular
"Multiple Regression, Clearly Explained!!!",https://www.youtube.com/watch?v=zITIFTsivN8,regular
"Sample Size and Effective Sample Size, Clearly Explained!!!",https://www.youtube.com/watch?v=67zCIqdeXpo,regular
The Difference Between Technical and Biological Replicates,https://www.youtube.com/watch?v=Exk0OoRG0PQ,regular
"The Normal Distribution, Clearly Explained!!!",https://www.youtube.com/watch?v=rzFX5NWojp0,regular
"Design Matrix Examples in R, Clearly Explained!!!",https://www.youtube.com/watch?v=Hrr2anyK_5s,regular
Employee Of The Week,https://www.youtube.com/watch?v=Odt_r4cAD8A,regular
"StatQuest: Histograms, Clearly Explained",https://www.youtube.com/watch?v=qBigTkBLU6g,regular
"StatQuest: t-SNE, Clearly Explained",https://www.youtube.com/watch?v=NEaUSP4YerM,regular
I'm Alive,https://www.youtube.com/watch?v=arSkMA2uLFU,regular
StatQuest: A gentle introduction to RNA-seq,https://www.youtube.com/watch?v=tlf6wYJrwKY,regular
StatQuest: How to make a Mean Pizza Crust!!!,https://www.youtube.com/watch?v=01205ys-GtI,regular
"Using Linear Models for t-tests and ANOVA, Clearly Explained!!!",https://www.youtube.com/watch?v=NF5_btOaCig,regular
Brothers,https://www.youtube.com/watch?v=UY8iYbxuzjc,regular
"Maximum Likelihood, clearly explained!!!",https://www.youtube.com/watch?v=XepXtl9YKwc,regular
"Linear Regression in R, Step-by-Step",https://www.youtube.com/watch?v=u1cc1r_Y7M0,regular
"Linear Regression, Clearly Explained!!!",https://www.youtube.com/watch?v=nk2CQITm_eo,regular
What is a (mathematical) model?,https://www.youtube.com/watch?v=yQhTtdq_y9M,regular
Boxplots are Awesome!!!,https://www.youtube.com/watch?v=fHLhBnmwUM0,regular
Your Dark Side,https://www.youtube.com/watch?v=FKM7hZKYEqw,regular
"StatQuest: K-nearest neighbors, Clearly Explained",https://www.youtube.com/watch?v=HVXime0nQeI,regular
StatQuest: Hierarchical Clustering,https://www.youtube.com/watch?v=7xHsRkOdVwo,regular
"Lowess and Loess, Clearly Explained!!!",https://www.youtube.com/watch?v=Vf7oJ6z2LCc,regular
The Sum of Regrets,https://www.youtube.com/watch?v=BXeZgqXAKAU,regular
The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),https://www.youtube.com/watch?v=PaFPbb66DxQ,regular
"StatQuest: edgeR and DESeq2, part 2 - Independent Filtering",https://www.youtube.com/watch?v=Gi0JdrxRq5s,regular
"Sampling from a Distribution, Clearly Explained!!!",https://www.youtube.com/watch?v=XLCWeSVzHUU,regular
Evil Genius,https://www.youtube.com/watch?v=TGvLteZCdAc,regular
StatQuest:  One or Two Tailed P-Values,https://www.youtube.com/watch?v=bsZGt-caXO4,regular
The Main Ideas behind Probability Distributions,https://www.youtube.com/watch?v=oI3hZJqXJuc,regular
"StatQuest: edgeR, part 1, Library Normalization",https://www.youtube.com/watch?v=Wdt6jdi-NQo,regular
